Age,Gender,Annual Income,Number of Dependents,Education Level,Health Score,Location,Policy Type,Active Policy days,Previous Claims,Credit Score,Insurance Duration,Customer Feedback,Smoking Status,Exercise Frequency,Property Type,Premium Amount
30.0,Female,97916.0,3.0,High School,,Suburban,Premium,1207,2.0,597.0,5.0,,Yes,Daily,House,511.0
52.0,Female,28955.0,0.0,Bachelor's,8.737184044951416,Suburban,Comprehensive,512,0.0,,8.0,Good,No,Monthly,Apartment,455.0
29.0,Male,29069.0,2.0,Master's,21.82788981991384,Rural,Premium,1158,0.0,687.0,5.0,Good,Yes,Weekly,Apartment,2158.0
60.0,Female,6891.0,4.0,PhD,39.51098072363558,Urban,Basic,453,1.0,770.0,3.0,Average,No,Monthly,Condo,1092.0
41.0,Female,1348.0,0.0,Bachelor's,36.993535725566325,Rural,Basic,887,0.0,350.0,4.0,Good,Yes,Weekly,Condo,1236.0
24.0,Female,31077.0,4.0,PhD,40.70431449994038,Rural,Premium,1840,0.0,477.0,7.0,Average,No,Daily,Condo,800.0
51.0,Female,100531.0,0.0,High School,34.25284213549372,Suburban,Comprehensive,1682,2.0,678.0,8.0,Poor,Yes,Daily,House,382.0
,Male,28791.0,,High School,38.14863918984428,Rural,Premium,340,0.0,827.0,6.0,Good,No,Monthly,Condo,1163.0
32.0,Male,35475.0,3.0,High School,22.76429047023276,Suburban,Basic,1267,1.0,585.0,1.0,Average,No,Daily,Apartment,35.0
25.0,Male,12991.0,,PhD,31.79293552319147,Urban,Basic,1508,0.0,,8.0,Good,No,Rarely,Condo,469.0
22.0,Female,9719.0,3.0,Bachelor's,10.044433833521529,Suburban,Basic,173,0.0,753.0,8.0,Good,No,Weekly,House,390.0
42.0,Male,33754.0,4.0,PhD,17.298464989077516,Urban,Comprehensive,1386,0.0,,4.0,Average,No,Weekly,Apartment,1178.0
41.0,Female,94543.0,2.0,PhD,40.25597163257335,Suburban,Comprehensive,1595,0.0,657.0,3.0,Good,No,Rarely,Apartment,271.0
35.0,Female,29862.0,1.0,Master's,22.640840325896285,Urban,Basic,1244,0.0,,3.0,Good,No,Monthly,Condo,1036.0
44.0,Female,10863.0,2.0,Master's,50.18062035291003,Suburban,Premium,1424,1.0,481.0,8.0,Poor,No,Weekly,Apartment,2859.0
20.0,Male,68791.0,3.0,PhD,12.78221213998603,Rural,Premium,390,3.0,308.0,9.0,Average,No,Daily,House,1461.0
33.0,Female,20274.0,3.0,PhD,26.93219124352436,Suburban,Premium,1662,1.0,629.0,7.0,Poor,No,Weekly,House,643.0
31.0,Male,102321.0,3.0,High School,12.709545567316132,Rural,Basic,1242,0.0,782.0,9.0,Average,No,Monthly,Apartment,394.0
64.0,Male,20263.0,3.0,Master's,28.264515423863507,Suburban,Comprehensive,564,0.0,394.0,6.0,Average,No,Monthly,Apartment,1403.0
31.0,Female,69113.0,3.0,PhD,15.1847727666297,Urban,Comprehensive,891,0.0,438.0,4.0,Good,No,Rarely,Condo,923.0
28.0,Male,16897.0,1.0,High School,27.59856074005656,Suburban,Premium,313,3.0,303.0,8.0,Good,No,Rarely,House,2652.0
32.0,Female,36231.0,3.0,High School,32.597867888047766,Rural,Premium,1734,2.0,687.0,8.0,Average,No,Monthly,House,441.0
54.0,Female,,2.0,PhD,26.422917641121742,Rural,Comprehensive,667,2.0,,8.0,,No,Weekly,Condo,22.0
64.0,Female,15906.0,4.0,Bachelor's,13.958409629414437,Rural,Comprehensive,808,1.0,612.0,3.0,Poor,No,Monthly,Condo,749.0
53.0,Female,39379.0,0.0,Master's,21.61005553790105,Suburban,Premium,1475,0.0,589.0,1.0,Average,Yes,Rarely,Apartment,3244.0
29.0,Female,22487.0,3.0,Master's,40.0956906360516,Rural,Basic,1476,0.0,602.0,3.0,Poor,Yes,Daily,House,501.0
50.0,Female,106771.0,0.0,High School,35.126567643205746,Rural,Basic,304,0.0,539.0,8.0,Poor,No,Weekly,Condo,426.0
19.0,Male,30442.0,2.0,Bachelor's,23.72698793010092,Rural,Basic,394,0.0,,6.0,Average,No,Monthly,Apartment,2893.0
36.0,Male,30513.0,0.0,Bachelor's,33.88625394809632,Suburban,Comprehensive,996,0.0,700.0,4.0,,No,Weekly,Condo,1691.0
50.0,Female,48428.0,2.0,PhD,19.869700904950992,Urban,Basic,1873,0.0,463.0,8.0,Average,Yes,Rarely,Apartment,121.0
20.0,Female,27349.0,1.0,High School,25.67406815588584,Urban,Premium,715,0.0,493.0,3.0,Good,No,Daily,House,1016.0
58.0,Female,27518.0,4.0,High School,40.7237630026543,Rural,Comprehensive,727,1.0,711.0,7.0,Good,Yes,Monthly,House,583.0
43.0,Female,24240.0,4.0,Master's,17.924353558832795,Suburban,Basic,1887,0.0,584.0,8.0,Poor,No,Monthly,Condo,931.0
26.0,Female,48742.0,4.0,Master's,14.157613726004186,Suburban,Comprehensive,826,1.0,322.0,1.0,Poor,Yes,Daily,Apartment,1627.0
39.0,Female,81761.0,1.0,High School,39.72411135477338,Suburban,Basic,1544,0.0,404.0,6.0,Poor,No,Weekly,Condo,1059.0
36.0,Male,16259.0,1.0,PhD,44.61947142911659,Urban,Premium,952,0.0,841.0,9.0,Poor,Yes,Daily,House,1104.0
51.0,Female,1689.0,2.0,Bachelor's,10.096348570536056,Rural,Basic,969,0.0,440.0,8.0,Average,No,Daily,Condo,1215.0
22.0,Male,87071.0,1.0,Bachelor's,35.811145803057514,Urban,Basic,738,1.0,397.0,7.0,Good,No,Monthly,Condo,2019.0
64.0,Female,22429.0,4.0,High School,32.07686663002721,Urban,Basic,1536,0.0,468.0,4.0,Poor,No,Daily,Apartment,100.0
18.0,Male,110.0,1.0,High School,16.97151497442207,Urban,Basic,474,0.0,433.0,5.0,Good,Yes,Monthly,Apartment,642.0
,Male,24591.0,3.0,Bachelor's,26.985839544961905,Urban,Comprehensive,1019,1.0,327.0,1.0,Good,No,Monthly,Apartment,1194.0
28.0,Female,8940.0,3.0,Master's,29.49892234085077,Rural,Basic,540,0.0,324.0,7.0,Average,No,Daily,Condo,450.0
37.0,Female,5060.0,0.0,Master's,12.895384159462372,Urban,Premium,1686,0.0,437.0,1.0,Good,No,Rarely,Condo,2952.0
28.0,Female,34275.0,0.0,Bachelor's,17.926931714347543,Suburban,Comprehensive,1110,0.0,616.0,2.0,Average,No,Rarely,House,2463.0
46.0,Male,35786.0,0.0,Master's,16.30777417646502,Suburban,Comprehensive,1398,0.0,698.0,9.0,Good,No,Rarely,House,1825.0
56.0,Male,24229.0,1.0,PhD,33.81359147422981,Suburban,Premium,1634,0.0,,2.0,Average,Yes,Weekly,Apartment,1341.0
47.0,Male,52874.0,4.0,Bachelor's,17.928132644218632,Suburban,Comprehensive,1446,1.0,363.0,2.0,Poor,Yes,Monthly,House,1144.0
29.0,Male,44962.0,4.0,High School,8.974346172262743,Suburban,Comprehensive,454,0.0,596.0,4.0,Poor,Yes,Rarely,House,1682.0
61.0,Female,66770.0,,Master's,,Rural,Basic,1461,0.0,476.0,4.0,Poor,Yes,Weekly,Apartment,394.0
64.0,Male,138.0,0.0,PhD,11.049811037082538,Urban,Comprehensive,1347,1.0,849.0,1.0,Poor,No,Weekly,House,1717.0
19.0,Male,71633.0,2.0,Bachelor's,40.56572916996829,Suburban,Basic,257,1.0,381.0,1.0,Poor,Yes,Weekly,Condo,112.0
47.0,Female,17458.0,,Bachelor's,4.441035867123416,Suburban,Comprehensive,408,1.0,567.0,7.0,Poor,No,Weekly,Condo,1159.0
35.0,Female,1088.0,,Master's,10.37205823590516,Rural,Comprehensive,630,2.0,576.0,1.0,Average,No,Monthly,Apartment,391.0
62.0,Male,6929.0,1.0,High School,26.05932445653084,Rural,Premium,952,0.0,573.0,7.0,Poor,Yes,Weekly,House,1628.0
61.0,Female,61355.0,3.0,Bachelor's,23.01062409107064,Urban,Premium,1577,2.0,415.0,2.0,Good,No,Monthly,Apartment,1061.0
58.0,Male,61050.0,,Bachelor's,27.88223501380117,Rural,Basic,971,1.0,300.0,9.0,Good,No,Monthly,Apartment,467.0
39.0,Male,12981.0,4.0,Bachelor's,,Urban,Basic,1123,1.0,,2.0,Average,No,Rarely,Condo,892.0
40.0,Female,6904.0,3.0,Master's,14.715679329524225,Rural,Basic,1708,0.0,513.0,3.0,Average,Yes,Daily,Condo,1534.0
44.0,Female,11644.0,3.0,Master's,11.052497950143104,Rural,Basic,1718,0.0,451.0,2.0,Average,Yes,Rarely,Apartment,1690.0
38.0,Male,24991.0,,Bachelor's,33.81845219785495,Suburban,Premium,1329,0.0,509.0,2.0,Average,No,Daily,Apartment,589.0
20.0,Female,25662.0,3.0,High School,13.754098787917943,Suburban,Basic,1042,0.0,578.0,7.0,Average,Yes,Daily,Condo,906.0
49.0,Female,10184.0,3.0,Bachelor's,22.092345877775703,Urban,Premium,1111,1.0,430.0,7.0,Good,Yes,Weekly,House,3448.0
48.0,Male,24562.0,1.0,Bachelor's,25.28559434276525,Suburban,Basic,272,0.0,832.0,3.0,Poor,No,Daily,House,533.0
39.0,Male,45411.0,3.0,PhD,39.1317167778691,Rural,Basic,149,1.0,775.0,6.0,Average,No,Weekly,House,577.0
50.0,Male,36236.0,3.0,High School,23.990575688754124,Suburban,Basic,305,0.0,585.0,5.0,Average,Yes,Rarely,House,1822.0
26.0,Male,37647.0,3.0,Master's,21.38147058232605,Suburban,Basic,915,3.0,710.0,4.0,Good,Yes,Weekly,Condo,588.0
29.0,Male,22143.0,3.0,Master's,34.583256486659955,Suburban,Comprehensive,831,0.0,523.0,4.0,Poor,Yes,Monthly,Apartment,332.0
38.0,Male,1216.0,3.0,High School,16.878691336011734,Suburban,Comprehensive,813,2.0,552.0,9.0,Average,No,Weekly,Apartment,627.0
56.0,Female,1037.0,1.0,Master's,12.16687425349516,Suburban,Comprehensive,1359,0.0,575.0,5.0,Poor,No,Monthly,Condo,2627.0
28.0,Male,19694.0,3.0,High School,16.77861863581228,Rural,Comprehensive,132,0.0,679.0,8.0,Good,Yes,Weekly,House,809.0
57.0,Female,21779.0,1.0,High School,24.5359333034223,Suburban,Comprehensive,1761,0.0,475.0,8.0,Poor,No,Monthly,Condo,1020.0
,Female,45633.0,4.0,PhD,28.391314882263543,Rural,Comprehensive,452,0.0,743.0,9.0,Poor,No,Daily,House,1041.0
21.0,Female,918.0,,Master's,8.594814165282617,Urban,Basic,634,0.0,468.0,4.0,Poor,No,Weekly,House,241.0
29.0,Female,18051.0,0.0,Master's,38.37016850701729,Rural,Basic,715,0.0,319.0,1.0,,No,Monthly,Apartment,1639.0
37.0,Female,35017.0,3.0,High School,47.64487980496182,Urban,Basic,1656,0.0,761.0,3.0,Good,Yes,Daily,Apartment,2759.0
47.0,Female,9084.0,,PhD,,Rural,Comprehensive,752,3.0,668.0,5.0,Average,No,Monthly,Apartment,732.0
22.0,Female,133830.0,3.0,PhD,29.12015420582985,Rural,Basic,784,0.0,336.0,9.0,Good,No,Weekly,House,553.0
26.0,Male,62333.0,2.0,High School,40.90719954732525,Urban,Basic,1521,2.0,553.0,6.0,Good,Yes,Monthly,Condo,3829.0
49.0,Female,17826.0,2.0,PhD,27.51361715535851,Rural,Premium,1175,0.0,769.0,9.0,Average,No,Monthly,Apartment,923.0
48.0,Male,62317.0,0.0,Bachelor's,10.848615082283857,Rural,Premium,320,1.0,721.0,1.0,Good,Yes,Daily,Apartment,182.0
44.0,Female,1457.0,1.0,PhD,22.979180212013183,Urban,Premium,1505,2.0,622.0,6.0,Poor,Yes,Monthly,Apartment,1606.0
22.0,Female,53778.0,0.0,High School,25.246824104875348,Rural,Basic,204,1.0,,8.0,Good,Yes,Rarely,Condo,247.0
40.0,Female,7875.0,0.0,PhD,10.049447445092486,Suburban,Comprehensive,1448,0.0,527.0,8.0,Average,No,Monthly,Apartment,526.0
33.0,Male,110.0,0.0,High School,29.894447117947568,Urban,Basic,1169,0.0,555.0,4.0,Average,No,Rarely,House,961.0
34.0,Female,30693.0,4.0,High School,7.353812015176718,Rural,Basic,1378,1.0,519.0,6.0,Poor,Yes,Rarely,House,874.0
,Female,64787.0,,PhD,30.769454266065328,Urban,Premium,1649,1.0,388.0,4.0,Poor,Yes,Monthly,Condo,2236.0
45.0,Male,24952.0,1.0,Bachelor's,16.848182739911344,Urban,Premium,1425,0.0,757.0,6.0,Poor,No,Weekly,House,2067.0
53.0,Male,51957.0,3.0,High School,9.622249982558529,Urban,Comprehensive,1654,2.0,668.0,4.0,Good,Yes,Monthly,House,2361.0
63.0,Male,11897.0,4.0,High School,4.27263637470328,Suburban,Premium,658,1.0,810.0,1.0,Average,Yes,Monthly,Condo,538.0
35.0,Male,5735.0,,Bachelor's,19.72636543764981,Suburban,Basic,137,1.0,776.0,2.0,Poor,Yes,Rarely,Apartment,2760.0
41.0,Male,1420.0,3.0,PhD,47.26472789392094,Suburban,Comprehensive,588,2.0,778.0,5.0,Poor,Yes,Rarely,Apartment,1328.0
41.0,Female,3562.0,2.0,Bachelor's,40.85825123540946,Suburban,Basic,1326,1.0,470.0,3.0,Good,No,Weekly,Condo,1107.0
43.0,Female,56400.0,3.0,PhD,15.874509950714089,Rural,Comprehensive,1526,0.0,515.0,3.0,Good,No,Monthly,Condo,72.0
26.0,Male,16063.0,4.0,Master's,40.81216486027474,Suburban,Basic,729,1.0,793.0,3.0,Average,Yes,Monthly,House,719.0
30.0,Male,24603.0,4.0,Bachelor's,17.56769500912929,Urban,Premium,713,0.0,,7.0,Poor,No,Monthly,Apartment,1208.0
36.0,Male,7073.0,1.0,Master's,39.45676079908246,Urban,Premium,1503,1.0,778.0,6.0,Good,No,Rarely,Apartment,1430.0
22.0,Female,4983.0,1.0,Bachelor's,18.85213645095232,Rural,Basic,599,0.0,693.0,9.0,,Yes,Weekly,Condo,1201.0
34.0,Male,34689.0,2.0,High School,7.893156711295106,Suburban,Premium,481,2.0,562.0,9.0,Average,Yes,Monthly,Condo,694.0
22.0,Female,2778.0,1.0,PhD,46.03621331152045,Rural,Premium,1519,1.0,601.0,5.0,Average,No,Monthly,Apartment,2343.0
57.0,Male,67761.0,,Bachelor's,24.86510794289291,Suburban,Premium,1763,0.0,581.0,2.0,Good,No,Weekly,Apartment,413.0
51.0,Female,16349.0,0.0,Master's,19.827412843978568,Urban,Comprehensive,880,0.0,725.0,7.0,Average,No,Monthly,Apartment,184.0
45.0,Male,4575.0,3.0,High School,18.01368625932505,Suburban,Basic,404,3.0,551.0,8.0,Average,No,Daily,Apartment,955.0
55.0,Male,2665.0,2.0,Master's,28.246624288742023,Rural,Premium,1308,3.0,617.0,7.0,Good,Yes,Monthly,House,3768.0
29.0,Male,17227.0,3.0,PhD,,Suburban,Premium,1404,0.0,767.0,7.0,Average,No,Rarely,Condo,831.0
35.0,Female,52358.0,3.0,Bachelor's,27.14798520174793,Suburban,Basic,1841,0.0,438.0,3.0,Average,No,Monthly,House,3045.0
21.0,Female,45652.0,2.0,High School,12.988546036539978,Rural,Basic,1057,0.0,723.0,9.0,Poor,Yes,Monthly,House,1517.0
47.0,Female,,3.0,PhD,36.6718491679902,Suburban,Comprehensive,852,0.0,635.0,8.0,Good,No,Monthly,Apartment,136.0
59.0,Male,134093.0,2.0,High School,16.642905450270863,Rural,Comprehensive,1117,2.0,761.0,4.0,Good,No,Rarely,Apartment,2031.0
60.0,Female,38584.0,1.0,Bachelor's,15.16492953078172,Rural,Comprehensive,790,0.0,677.0,9.0,Average,Yes,Weekly,House,872.0
46.0,Female,10761.0,1.0,Master's,24.29632466846989,Suburban,Comprehensive,1588,0.0,543.0,6.0,Poor,No,Monthly,House,857.0
28.0,Female,126720.0,3.0,Bachelor's,23.081698226455988,Rural,Comprehensive,1239,1.0,440.0,9.0,Average,No,Weekly,Condo,642.0
46.0,Male,6912.0,4.0,High School,19.953035812641243,Urban,Basic,1638,2.0,,9.0,Average,No,Daily,House,2088.0
40.0,Female,5855.0,3.0,Bachelor's,14.737952209166751,Suburban,Premium,958,0.0,678.0,5.0,Good,Yes,Monthly,Condo,695.0
24.0,Male,5033.0,2.0,High School,52.23126130323319,Suburban,Comprehensive,620,0.0,552.0,4.0,Poor,Yes,Weekly,House,1698.0
42.0,Female,71130.0,,Master's,,Urban,Comprehensive,223,1.0,596.0,3.0,Average,Yes,Weekly,House,39.0
,Male,3621.0,3.0,High School,29.99804846305979,Rural,Comprehensive,1530,2.0,662.0,7.0,Good,No,Weekly,House,1391.0
47.0,Female,4941.0,3.0,Master's,34.7974176816436,Urban,Comprehensive,922,0.0,462.0,4.0,Good,No,Rarely,House,515.0
49.0,Male,86573.0,0.0,Master's,30.7766452124149,Rural,Comprehensive,602,2.0,837.0,7.0,Good,Yes,Daily,Apartment,37.0
48.0,Male,11717.0,2.0,Master's,22.99118689665547,Suburban,Basic,1776,0.0,770.0,7.0,Poor,No,Weekly,Condo,625.0
60.0,Female,105713.0,3.0,PhD,50.18335700300793,Urban,Premium,1132,0.0,382.0,3.0,Average,Yes,Monthly,Condo,3567.0
50.0,Male,108898.0,4.0,High School,51.56959645392375,Urban,Basic,840,0.0,382.0,6.0,Good,Yes,Rarely,Condo,910.0
55.0,Male,3625.0,2.0,High School,28.81623987038088,Urban,Basic,1557,1.0,583.0,4.0,Average,Yes,Weekly,House,3153.0
31.0,Female,923.0,,Bachelor's,13.07346441048958,Suburban,Premium,1327,3.0,712.0,8.0,Average,No,Weekly,Apartment,714.0
37.0,Female,3540.0,1.0,High School,12.089914049497144,Urban,Comprehensive,631,1.0,599.0,6.0,,Yes,Daily,Condo,686.0
57.0,Male,74703.0,3.0,Master's,37.78343736616048,Urban,Comprehensive,1679,0.0,340.0,5.0,Good,No,Weekly,House,493.0
38.0,Male,487.0,1.0,Bachelor's,38.69306779798448,Rural,Comprehensive,1885,1.0,418.0,4.0,Good,No,Rarely,Condo,476.0
44.0,Male,82985.0,4.0,PhD,30.387735784090395,Urban,Basic,454,0.0,358.0,6.0,Poor,No,Rarely,Apartment,526.0
61.0,Female,3976.0,1.0,Bachelor's,16.08993009935646,Suburban,Comprehensive,1778,0.0,473.0,2.0,Average,Yes,Daily,House,1756.0
40.0,Female,5876.0,4.0,Master's,39.72655292380588,Suburban,Comprehensive,1468,0.0,,3.0,Average,No,Weekly,Apartment,1211.0
31.0,Female,36927.0,,Bachelor's,31.9597645929193,Rural,Premium,918,0.0,713.0,2.0,Good,Yes,Monthly,House,1665.0
30.0,Male,8383.0,3.0,Bachelor's,44.13856030196817,Suburban,Premium,1820,2.0,566.0,7.0,Poor,No,Rarely,Condo,438.0
18.0,Male,537.0,3.0,Bachelor's,14.011809899996477,Urban,Basic,562,2.0,677.0,2.0,Poor,Yes,Rarely,Condo,998.0
39.0,Male,18705.0,,Master's,15.08496227202063,Rural,Premium,1532,0.0,646.0,3.0,Poor,No,Rarely,Apartment,539.0
57.0,Female,39146.0,3.0,Bachelor's,29.91439371389848,Suburban,Basic,373,0.0,,8.0,Good,No,Rarely,House,843.0
23.0,Male,28112.0,0.0,Master's,16.15188531812756,Suburban,Premium,626,0.0,717.0,5.0,Poor,No,Rarely,House,1055.0
39.0,Male,129542.0,3.0,Master's,10.347426707309674,Suburban,Basic,211,2.0,308.0,8.0,Poor,Yes,Rarely,House,673.0
48.0,Male,4080.0,4.0,PhD,28.9678058035788,Suburban,Basic,1019,2.0,,3.0,Good,No,Weekly,Condo,30.0
23.0,Female,2658.0,3.0,PhD,19.92418137057268,Suburban,Basic,1846,0.0,843.0,5.0,Poor,No,Daily,House,3520.0
35.0,Female,1420.0,2.0,PhD,15.065203944907172,Rural,Basic,257,0.0,740.0,2.0,Average,Yes,Weekly,Condo,225.0
38.0,Male,90165.0,4.0,Bachelor's,32.92280580613468,Suburban,Premium,699,3.0,519.0,2.0,Average,Yes,Weekly,Apartment,2156.0
21.0,Female,5907.0,3.0,Master's,,Urban,Comprehensive,1489,0.0,775.0,1.0,Good,No,Weekly,Condo,1094.0
41.0,Male,18072.0,2.0,High School,20.169323994082728,Rural,Basic,1378,0.0,524.0,6.0,Average,No,Monthly,Apartment,990.0
33.0,Female,29056.0,2.0,Bachelor's,39.03853381033844,Rural,Comprehensive,1292,2.0,814.0,9.0,Average,Yes,Rarely,House,1714.0
34.0,Male,25862.0,4.0,Master's,26.51290819037227,Urban,Basic,1230,1.0,727.0,3.0,Good,Yes,Weekly,Apartment,431.0
52.0,Male,25623.0,2.0,Master's,19.934981905104006,Suburban,Comprehensive,1628,1.0,797.0,6.0,Poor,No,Rarely,Apartment,256.0
28.0,Female,52425.0,1.0,Bachelor's,26.967912937175274,Rural,Comprehensive,1367,0.0,682.0,5.0,Average,Yes,Weekly,Condo,297.0
36.0,Female,43491.0,4.0,High School,19.35106426382596,Rural,Premium,409,0.0,513.0,8.0,Good,Yes,Weekly,House,705.0
52.0,Male,,0.0,High School,19.25234627016572,Urban,Premium,1214,0.0,716.0,4.0,Good,No,Rarely,House,147.0
59.0,Male,13878.0,4.0,Bachelor's,18.858007431511787,Urban,Premium,1133,1.0,556.0,6.0,Average,Yes,Monthly,Condo,1265.0
31.0,Female,25169.0,1.0,PhD,24.07991788505176,Suburban,Basic,1177,1.0,744.0,7.0,Average,Yes,Rarely,House,714.0
33.0,Male,38156.0,3.0,Master's,33.71653251245755,Rural,Basic,415,1.0,745.0,4.0,Average,Yes,Monthly,Apartment,565.0
63.0,Male,60477.0,3.0,Master's,19.813277709364087,Suburban,Premium,1620,0.0,514.0,6.0,Poor,No,Monthly,Apartment,134.0
30.0,Female,17077.0,4.0,Master's,18.143327480052378,Rural,Comprehensive,1347,0.0,622.0,6.0,Poor,No,Daily,Apartment,1513.0
61.0,Female,898.0,1.0,Master's,49.33663179954578,Suburban,Basic,1834,1.0,467.0,7.0,Good,No,Weekly,Apartment,1263.0
38.0,Female,71365.0,3.0,PhD,48.59222350769243,Rural,Basic,1210,1.0,724.0,4.0,Poor,No,Monthly,Apartment,388.0
34.0,Male,8056.0,2.0,Master's,22.71788622989449,Suburban,Premium,609,1.0,710.0,6.0,Good,No,Rarely,House,1143.0
29.0,Female,26248.0,4.0,Master's,,Rural,Comprehensive,1133,0.0,607.0,9.0,Poor,No,Daily,Apartment,1731.0
21.0,Female,6725.0,4.0,High School,41.98846769269197,Suburban,Comprehensive,482,0.0,841.0,5.0,Good,Yes,Daily,Apartment,2681.0
28.0,Female,827.0,0.0,Bachelor's,,Urban,Comprehensive,800,0.0,565.0,2.0,Average,No,Monthly,House,763.0
45.0,Female,4710.0,0.0,Bachelor's,3.6601141888526914,Urban,Comprehensive,838,0.0,,9.0,,Yes,Monthly,Condo,2433.0
24.0,Female,4876.0,,PhD,18.547381916665845,Urban,Premium,1662,2.0,758.0,6.0,Poor,No,Daily,Apartment,27.0
58.0,Female,17053.0,3.0,Bachelor's,23.406570325643525,Rural,Basic,1362,3.0,695.0,6.0,Poor,Yes,Weekly,Apartment,101.0
27.0,Female,10074.0,4.0,Bachelor's,,Rural,Basic,657,1.0,816.0,5.0,Good,Yes,Rarely,House,1320.0
47.0,Male,57699.0,3.0,Bachelor's,23.404847203046828,Urban,Premium,238,0.0,456.0,4.0,Poor,No,Daily,Condo,944.0
31.0,Female,44763.0,1.0,Bachelor's,13.615726713075832,Suburban,Premium,133,2.0,740.0,5.0,Good,No,Daily,Apartment,367.0
46.0,Female,32078.0,,High School,6.636391217353403,Urban,Premium,1064,0.0,547.0,2.0,Average,Yes,Weekly,Apartment,863.0
22.0,Male,2973.0,1.0,Bachelor's,4.539637672826448,Urban,Basic,957,0.0,604.0,1.0,Poor,Yes,Rarely,Apartment,51.0
39.0,Male,44993.0,4.0,PhD,39.38284513257023,Suburban,Comprehensive,578,0.0,739.0,1.0,Good,No,Weekly,Apartment,2593.0
40.0,Male,24418.0,2.0,High School,12.235901776035403,Suburban,Premium,216,0.0,352.0,3.0,Average,Yes,Weekly,Apartment,1514.0
53.0,Female,39946.0,,High School,19.76638422709088,Urban,Basic,1772,0.0,575.0,9.0,Good,No,Daily,Condo,769.0
31.0,Male,53387.0,1.0,High School,51.84559493440125,Rural,Premium,833,0.0,673.0,3.0,Good,No,Weekly,Condo,884.0
37.0,Male,59512.0,0.0,Bachelor's,39.79345384787128,Suburban,Basic,1258,0.0,617.0,1.0,Average,No,Rarely,House,121.0
48.0,Male,15162.0,0.0,High School,30.84730532049117,Rural,Comprehensive,834,0.0,,1.0,Poor,No,Daily,Condo,262.0
56.0,Female,7874.0,4.0,Master's,33.59581780089766,Suburban,Premium,699,0.0,,2.0,Poor,Yes,Monthly,House,1602.0
47.0,Female,45623.0,3.0,High School,8.22603610300805,Urban,Comprehensive,1211,0.0,565.0,7.0,Poor,Yes,Daily,House,1678.0
27.0,Male,27215.0,3.0,Bachelor's,4.464095990056729,Suburban,Basic,1690,3.0,613.0,8.0,Average,No,Rarely,Condo,1001.0
46.0,Male,936.0,4.0,High School,17.144830831456723,Suburban,Basic,425,1.0,589.0,2.0,Poor,Yes,Rarely,Apartment,2694.0
40.0,Female,27950.0,0.0,PhD,11.58463450811197,Suburban,Premium,1727,0.0,684.0,2.0,Good,Yes,Daily,Condo,1020.0
58.0,Male,4401.0,,PhD,40.9394064378422,Suburban,Basic,1560,0.0,691.0,8.0,Good,No,Daily,House,3875.0
44.0,Male,829.0,0.0,PhD,,Urban,Basic,1567,0.0,687.0,4.0,,Yes,Weekly,Apartment,397.0
24.0,Female,87770.0,4.0,PhD,,Urban,Basic,639,0.0,531.0,3.0,Average,Yes,Rarely,Condo,40.0
26.0,Male,918.0,1.0,High School,30.099644641079767,Rural,Comprehensive,1199,1.0,438.0,7.0,Good,Yes,Monthly,House,1396.0
54.0,Male,23584.0,2.0,Bachelor's,37.00888027683561,Suburban,Premium,306,0.0,394.0,2.0,Average,Yes,Daily,Apartment,2109.0
51.0,Female,1270.0,2.0,High School,11.73942907024443,Rural,Basic,225,0.0,433.0,9.0,Poor,Yes,Weekly,House,901.0
37.0,Female,1854.0,2.0,High School,32.835656345501555,Suburban,Basic,727,1.0,633.0,3.0,Average,Yes,Daily,House,2764.0
27.0,Female,25265.0,4.0,Master's,22.792935523722537,Rural,Comprehensive,1469,0.0,682.0,7.0,Poor,No,Rarely,Apartment,1445.0
49.0,Female,16447.0,1.0,PhD,14.908748541698865,Rural,Comprehensive,1567,1.0,607.0,4.0,Average,Yes,Weekly,Condo,1727.0
46.0,Female,37109.0,0.0,Master's,34.38573477450323,Suburban,Comprehensive,386,0.0,634.0,1.0,Good,Yes,Weekly,Condo,303.0
31.0,Female,5935.0,2.0,Master's,13.917789460375078,Urban,Comprehensive,875,0.0,487.0,6.0,Poor,No,Rarely,Apartment,646.0
25.0,Female,18072.0,0.0,Bachelor's,37.14792428413302,Suburban,Comprehensive,1120,0.0,616.0,9.0,Average,Yes,Monthly,Condo,539.0
39.0,Female,129980.0,1.0,PhD,13.638707448434358,Suburban,Premium,1274,0.0,398.0,3.0,Good,No,Weekly,Apartment,262.0
55.0,Female,141734.0,2.0,High School,27.273023733730607,Urban,Comprehensive,968,4.0,818.0,3.0,Good,Yes,Rarely,House,2091.0
40.0,Male,25152.0,0.0,High School,21.241565520693893,Suburban,Comprehensive,1041,0.0,802.0,6.0,Good,No,Monthly,Condo,1056.0
43.0,Female,98436.0,2.0,High School,26.62119987689812,Suburban,Comprehensive,203,2.0,648.0,9.0,Average,No,Daily,Condo,165.0
23.0,Female,11911.0,3.0,PhD,25.88596283822404,Suburban,Basic,744,3.0,587.0,6.0,Average,No,Weekly,House,517.0
32.0,Male,4890.0,,Bachelor's,7.447093140511895,Urban,Basic,1580,1.0,656.0,6.0,Good,Yes,Rarely,Condo,2909.0
33.0,Female,609.0,3.0,PhD,7.088931617412047,Rural,Premium,1280,0.0,346.0,6.0,Good,Yes,Daily,Apartment,37.0
